frequency,depth,salinity,temp,sediment,count_pixels,year,freq_file,depth_file
1,4.5 - 5.0,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,104,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,4.5 - 5.0,32.5 - 33.0,no data avail,no data avail,83,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,4.5 - 5.0,32.5 - 33.0,no data avail,out of range,11758,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,4.5 - 5.0,33.0 - 33.5,27.5 - 28.0,no data avail,789,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,596,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,691,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,no data avail,403,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,out of range,37122,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,4.5 - 5.0,33.0 - 33.5,no data avail,no data avail,51,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,4.5 - 5.0,33.0 - 33.5,no data avail,out of range,2716,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,4.5 - 5.0,no data avail,no data avail,no data avail,1486,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,4.5 - 5.0,no data avail,no data avail,out of range,18541,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.0 - 5.5,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,366,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.0 - 5.5,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,4151,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.0 - 5.5,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.0 - 5.5,32.5 - 33.0,28.5 - 29.0,no data avail,19,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.0 - 5.5,32.5 - 33.0,28.5 - 29.0,out of range,56829,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.0 - 5.5,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,2,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.0 - 5.5,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,192,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.0 - 5.5,32.5 - 33.0,no data avail,no data avail,28,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.0 - 5.5,32.5 - 33.0,no data avail,out of range,8884,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.0 - 5.5,33.0 - 33.5,27.5 - 28.0,no data avail,946,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.0 - 5.5,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,1047,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.0 - 5.5,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,1422,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.0 - 5.5,33.0 - 33.5,28.5 - 29.0,no data avail,815,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.0 - 5.5,33.0 - 33.5,28.5 - 29.0,out of range,56221,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.0 - 5.5,33.0 - 33.5,29.0 - 29.5,out of range,5,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.0 - 5.5,33.0 - 33.5,no data avail,no data avail,74,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.0 - 5.5,33.0 - 33.5,no data avail,out of range,4440,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.0 - 5.5,no data avail,no data avail,no data avail,1412,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.0 - 5.5,no data avail,no data avail,out of range,18393,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,1221,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,6253,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,14,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,32.5 - 33.0,28.5 - 29.0,no data avail,10,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,32.5 - 33.0,28.5 - 29.0,out of range,62364,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,5,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,352,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,32.5 - 33.0,no data avail,no data avail,7,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,32.5 - 33.0,no data avail,out of range,6012,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,33.0 - 33.5,27.5 - 28.0,no data avail,1050,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,1954,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,2540,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,2,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,33.0 - 33.5,28.5 - 29.0,no data avail,1174,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,33.0 - 33.5,28.5 - 29.0,out of range,75407,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,4,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,33.0 - 33.5,29.0 - 29.5,out of range,24,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,33.0 - 33.5,no data avail,no data avail,89,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,33.0 - 33.5,no data avail,out of range,7394,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,no data avail,no data avail,no data avail,1167,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,5.5 - 6.0,no data avail,no data avail,out of range,17278,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,2481,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,9186,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,72,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,32.5 - 33.0,28.5 - 29.0,no data avail,5,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,32.5 - 33.0,28.5 - 29.0,out of range,67129,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,14,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,576,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,32.5 - 33.0,no data avail,out of range,4507,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,33.0 - 33.5,27.5 - 28.0,no data avail,1167,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,3550,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,4709,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,4,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,33.0 - 33.5,28.5 - 29.0,no data avail,1748,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,33.0 - 33.5,28.5 - 29.0,out of range,95029,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,4,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,33.0 - 33.5,29.0 - 29.5,out of range,64,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,33.0 - 33.5,no data avail,no data avail,91,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,33.0 - 33.5,no data avail,out of range,10481,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,no data avail,no data avail,no data avail,944,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.0 - 6.5,no data avail,no data avail,out of range,14709,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,3229,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,14098,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,129,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,32.5 - 33.0,28.5 - 29.0,no data avail,2,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,32.5 - 33.0,28.5 - 29.0,out of range,64174,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,3,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,31,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,892,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,32.5 - 33.0,no data avail,out of range,3552,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,33.0 - 33.5,27.5 - 28.0,no data avail,811,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,3747,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,6458,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,7,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,33.0 - 33.5,28.5 - 29.0,no data avail,1973,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,33.0 - 33.5,28.5 - 29.0,out of range,95036,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,7,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,33.0 - 33.5,29.0 - 29.5,out of range,87,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,33.0 - 33.5,no data avail,no data avail,64,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,33.0 - 33.5,no data avail,out of range,12273,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,no data avail,no data avail,no data avail,733,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,6.5 - 7.0,no data avail,no data avail,out of range,9713,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,3618,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,19828,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,300,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,32.5 - 33.0,28.5 - 29.0,no data avail,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,32.5 - 33.0,28.5 - 29.0,out of range,52813,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,6,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,57,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,1121,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,32.5 - 33.0,no data avail,no data avail,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,32.5 - 33.0,no data avail,out of range,2623,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,33.0 - 33.5,27.5 - 28.0,no data avail,478,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,2921,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,7897,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,13,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,33.0 - 33.5,28.5 - 29.0,no data avail,2019,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,33.0 - 33.5,28.5 - 29.0,out of range,79474,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,15,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,33.0 - 33.5,29.0 - 29.5,out of range,112,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,33.0 - 33.5,no data avail,no data avail,41,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,33.0 - 33.5,no data avail,out of range,11652,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,no data avail,no data avail,no data avail,444,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.0 - 7.5,no data avail,no data avail,out of range,7117,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,4438,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,20474,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,495,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,32.5 - 33.0,28.5 - 29.0,no data avail,4,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,32.5 - 33.0,28.5 - 29.0,out of range,40865,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,9,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,99,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,1465,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,32.5 - 33.0,no data avail,out of range,2010,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,33.0 - 33.5,27.5 - 28.0,no data avail,286,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,3244,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,9879,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,31,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,33.0 - 33.5,28.5 - 29.0,no data avail,1741,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,33.0 - 33.5,28.5 - 29.0,out of range,63804,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,21,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,2,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,33.0 - 33.5,29.0 - 29.5,out of range,131,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,33.0 - 33.5,no data avail,no data avail,12,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,33.0 - 33.5,no data avail,out of range,9293,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,no data avail,no data avail,no data avail,322,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,7.5 - 8.0,no data avail,no data avail,out of range,4453,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,no data avail,32.5 - 33.0,28.5 - 29.0,0.0 - 5.0,2858,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,no data avail,32.5 - 33.0,28.5 - 29.0,no data avail,4519,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,no data avail,32.5 - 33.0,28.5 - 29.0,out of range,17872,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,no data avail,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,72744,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,no data avail,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,8113,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,no data avail,32.5 - 33.0,no data avail,no data avail,10187,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,no data avail,32.5 - 33.0,no data avail,out of range,10636,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,no data avail,33.0 - 33.5,27.5 - 28.0,no data avail,2231,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
1,no data avail,33.0 - 33.5,28.5 - 29.0,0.0 - 5.0,2173,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_Focal_35m.tif
